pid,lat,lon,address,formatted_address
ChIJE5x318h9hYAR8mgtlzKFbcQ,37.8555579,-122.2476857,3006 CLAREMONT AVE,3006 Claremont Ave+ Berkeley+ CA 94705+ USA
EigyNzExIEZvcmVzdCBBdmUsIEJlcmtlbGV5LCBDQSA5NDcwNSwgVVNBIhsSGQoUChIJP-v8tDJ8hYARtLi8-1xVrGgQlxU,37.8616239,-122.252841,2711 FOREST AVE,2711 Forest Ave+ Berkeley+ CA 94705+ USA
ChIJ5aGFtjJ8hYARep_lRnGNWsU,37.8616309,-122.252782,2713 FOREST AVE,2713 Forest Ave+ Berkeley+ CA 94705+ USA
ChIJtWB1B7h-hYARLzCtXoeonPA,37.878702,-122.2879619,1317 HOPKINS ST,1317 Hopkins St+ Berkeley+ CA 94702+ USA
ChIJI9-WiYV-hYAR0MjcSNIPdNg,37.860338,-122.27661,1635 CARLETON ST,1635 Carleton St+ Berkeley+ CA 94703+ USA
ChIJlxe8iYV-hYARn-bCKvJuosE,37.8603683,-122.2766205,1637 CARLETON ST,1637 Carleton St+ Berkeley+ CA 94703+ USA
ChIJFz7nU4p-hYARcMqIr9hwTL8,37.853626,-122.284801,1247 BURNETT ST,1247 Burnett St+ Berkeley+ CA 94702+ USA
ChIJZQhgUYp-hYARgzQxUI1ce48,37.8535931,-122.2847722,1249 BURNETT ST,1249 Burnett St+ Berkeley+ CA 94702+ USA
ChIJd3HCO5J-hYARIm1TaCv4PM4,37.8630571,-122.2833989,2420 ACTON ST,2420 Acton St+ Berkeley+ CA 94702+ USA
ChIJlarQxNJ9hYAR1hBoY3oCU_8,37.859528,-122.256128,2804 HILLEGASS AVE,2804 Hillegass Ave+ Berkeley+ CA 94705+ USA
EigxNDM3IEhlYXJzdCBBdmUsIEJlcmtlbGV5LCBDQSA5NDcwMiwgVVNBIhsSGQoUChIJkWCnCL5-hYARSs_SF6SfijcQnQs,37.8720018,-122.2826001,1437 HEARST AVE,1437 Hearst Ave+ Berkeley+ CA 94702+ USA
ChIJaSU2CL5-hYAR6XFPBm7KRlc,37.8720123,-122.2824685,1439 HEARST AVE,1439 Hearst Ave+ Berkeley+ CA 94702+ USA
ChIJD0hIb5B-hYARQbmXc18PdzM,37.8649283,-122.2777724,2339 JEFFERSON AVE,2339 Jefferson Ave+ Berkeley+ CA 94703+ USA
ChIJMTV1Ny18hYARJcY8n2DcQKk,37.8609871,-122.2556181,2717 HILLEGASS AVE,2717 Hillegass Ave+ Berkeley+ CA 94705+ USA
ChIJyyvq4tF9hYARgyfcX9G7HYo,37.8554547,-122.2541114,3010 BENVENUE AVE,3010 Benvenue Ave+ Berkeley+ CA 94705+ USA
ChIJ9UNgwM9-hYAR6-3DyE7ENPA,37.877365,-122.298077,1425 8TH ST,1425 Eighth Street+ Berkeley+ CA 94710+ USA
EisxNDI3IEVpZ2h0aCBTdHJlZXQsIEJlcmtlbGV5LCBDQSA5NDcxMCwgVVNBIhsSGQoUChIJLXkTxM9-hYARGg3FWb5uuDwQkws,37.8772854,-122.2980955,1427 8TH ST,1427 Eighth Street+ Berkeley+ CA 94710+ USA
ChIJOV3GXYl-hYARdpTsyfaGC6M,37.8560715,-122.2820255,2771 ACTON ST,2771 Acton St+ Berkeley+ CA 94702+ USA
ChIJTaVwOkl5hYARAlP63AAcP54,37.8964747,-122.2831331,616 SAN MIGUEL AVE,616 San Miguel Ave+ Berkeley+ CA 94707+ USA
ChIJ65zz0it8hYARFwADeWxIm08,37.8626357,-122.2623978,2603 ELLSWORTH ST,2603 Ellsworth St+ Berkeley+ CA 94704+ USA
ChIJpdhxj5J-hYARSiyT0YTBc14,37.8614215,-122.2857025,1236 DWIGHT WAY,1236 Dwight Way+ Berkeley+ CA 94702+ USA
ChIJ-_vw2Md-hYARytncp7aVl9c,37.8784128,-122.2899996,1418 NORTHSIDE AVE,1418 Northside Ave+ Berkeley+ CA 94702+ USA
ChIJk0snSjB8hYAR9AEjRGTuR28,37.8688096,-122.252494,2324 PIEDMONT AVE,2324 Piedmont Ave+ Berkeley+ CA 94704+ USA
ChIJdyewey18hYAR6_DxSzlD-RI,37.8627721,-122.2544439,2623 BENVENUE AVE,2623 Benvenue Ave+ Berkeley+ CA 94704+ USA
ChIJsfvNmMZ-hYARkXGHRg7xHeM,37.8740125,-122.2933682,1633 SAN PABLO AVE,1633 San Pablo Ave+ Berkeley+ CA 94702+ USA
ChIJX_nNmMZ-hYARk3aqeoiOWEo,37.874013,-122.293368,1635 SAN PABLO AVE,1635 San Pablo Ave+ Berkeley+ CA 94702+ USA
ChIJ07qi3B98hYAR3_FYmsQBN2w,37.8781839,-122.2646133,1646 ARCH ST,1646 Arch St+ Berkeley+ CA 94709+ USA
ChIJFdSLTih8hYARPen0MhQjUbU,37.8655501,-122.2633948,2418 ELLSWORTH ST,2418 Ellsworth St+ Berkeley+ CA 94704+ USA
ChIJXzL1Tih8hYAR8e59s3kJrnI,37.865573,-122.2634183,2420 ELLSWORTH ST,2420 Ellsworth St+ Berkeley+ CA 94704+ USA
EiYyMjM5IEhhc3RlIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDQsIFVTQSIbEhkKFAoSCXkmzksofIWAEZp6-6i6mEZZEL8R,37.8654925,-122.2636296,2239 HASTE ST,2239 Haste St+ Berkeley+ CA 94704+ USA
ChIJt7g92cB-hYAR7ZW0Xv33dE0,37.8727028,-122.2906641,1152 FRANCISCO ST,1152 Francisco St+ Berkeley+ CA 94702+ USA
EioxMTU0IEZyYW5jaXNjbyBTdCwgQmVya2VsZXksIENBIDk0NzAyLCBVU0EiGxIZChQKEgnB-SowwX6FgBGJl6vL9NqwPhCCCQ,37.872737,-122.2906083,1154 FRANCISCO ST,1154 Francisco St+ Berkeley+ CA 94702+ USA
EioxMTU2IEZyYW5jaXNjbyBTdCwgQmVya2VsZXksIENBIDk0NzAyLCBVU0EiGxIZChQKEgnB-SowwX6FgBGJl6vL9NqwPhCECQ,37.8727448,-122.2905471,1156 FRANCISCO ST,1156 Francisco St+ Berkeley+ CA 94702+ USA
ChIJCygZoZR-hYARLoFFD2dagWU,37.8653348,-122.2868987,1245 BANCROFT WAY,1245 Bancroft Way+ Berkeley+ CA 94702+ USA
ChIJWw-E9WN-hYARfNCwU2joPtM,37.8478801,-122.2811838,3249 IDAHO ST,3249 Idaho St+ Berkeley+ CA 94702+ USA
ChIJb1d-9WN-hYARnUQDHjT02kU,37.847881,-122.281148,3251 IDAHO ST,3251 Idaho St+ Berkeley+ CA 94702+ USA
ChIJ8fdljH9-hYAROSEgx-VDlx0,37.8559716,-122.2658097,2926 LORINA ST,2926 Lorina St+ Berkeley+ CA 94705+ USA
ChIJObTlngB8hYAR-SAinv-NsMM,37.8965999,-122.2613344,199 FOREST LN,199 Forest Ln+ Berkeley+ CA 94708+ USA
ChIJ56jHngB8hYAReoP89LE1-cA,37.896535,-122.261392,920 GRIZZLY PEAK BLVD,920 Grizzly Peak Blvd+ Berkeley+ CA 94708+ USA
ChIJVwpyEyp8hYARzZTXzQQKsFs,37.8614674,-122.2643918,2200 CARLETON ST,2200 Carleton St+ Berkeley+ CA 94704+ USA
ChIJ63Ru4sR-hYARD8de07v99Yo,37.8737878,-122.297508,1616 8TH ST,1616 Eighth Street+ Berkeley+ CA 94710+ USA
ChIJUcPRlJN-hYARcQEvp6kAiLg,37.8651035,-122.2838862,2306 ACTON ST,2306 Acton St+ Berkeley+ CA 94702+ USA
ChIJRTM89Yp-hYARJ7NZa8rK_o8,37.852598,-122.2853481,1233 ASHBY AVE,1233 Ashby Ave+ Berkeley+ CA 94702+ USA
ChIJgXCi-tV9hYARmbYHcTM11g0,37.8534682,-122.2647631,2131 PRINCE ST,2131 Prince St+ Berkeley+ CA 94705+ USA
ChIJHWSYmRt8hYARsRwWqAUdy2k,37.885269,-122.258569,2687 SHASTA RD,2687 Shasta Rd+ Berkeley+ CA 94708+ USA
ChIJI2PDsmN-hYARSGIe_DgTwV4,37.8504692,-122.2803863,1404 67TH ST,1404 67th St+ Berkeley+ CA 94702+ USA
EigxNjMwIFNjZW5pYyBBdmUsIEJlcmtlbGV5LCBDQSA5NDcwOSwgVVNBIhsSGQoUChIJ828QpB98hYARV3bv2TkAFMsQ3gw,37.8787377,-122.2631338,1630 SCENIC AVE,1630 Scenic Ave+ Berkeley+ CA 94709+ USA
ChIJ7Z6ZpB98hYAR5l7v292w1yg,37.8787057,-122.2631511,1632 SCENIC AVE,1632 Scenic Ave+ Berkeley+ CA 94709+ USA
ChIJK1-U1WJ-hYARjQdMc0vzQJg,37.8515902,-122.2769854,1538 PRINCE ST,1538 Prince St+ Berkeley+ CA 94703+ USA
ChIJG66HKmN-hYARYRZhI9SCOOA,37.8515403,-122.2768863,1540 PRINCE ST,1540 Prince St+ Berkeley+ CA 94703+ USA
ChIJlXT9usB-hYAR6MEhUa6_I90,37.8733199,-122.2888922,1225 FRANCISCO ST,1225 Francisco St+ Berkeley+ CA 94702+ USA
ChIJdyewey18hYAR_rcEFJ9oks4,37.8627475,-122.2543761,2621 BENVENUE AVE,2621 Benvenue Ave+ Berkeley+ CA 94704+ USA
ChIJhciTnsd-hYARbd5EawCpnlQ,37.8765744,-122.2891752,1500 CHESTNUT ST,1500 Chestnut St+ Berkeley+ CA 94702+ USA
ChIJ1wmcnsd-hYAR679jyVt9E8c,37.876584,-122.2891579,1502 CHESTNUT ST,1502 Chestnut St+ Berkeley+ CA 94702+ USA
ChIJ63pPY9Z9hYAR5pAfkSACyDw,37.8528173,-122.262878,2225 WOOLSEY ST,2225 Woolsey St+ Berkeley+ CA 94705+ USA
ChIJoTM802J-hYARdrTrwaAGKAM,37.8519769,-122.2767977,1547 PRINCE ST,1547 Prince St+ Berkeley+ CA 94703+ USA
ChIJXTmykit8hYARKImy8DptVGo,37.8625485,-122.2604925,2612 DANA ST,2612 Dana St+ Berkeley+ CA 94704+ USA
EiUyNjE0IERhbmEgU3QsIEJlcmtlbGV5LCBDQSA5NDcwNCwgVVNBIhsSGQoUChIJr0bV8it8hYARWMc-oKOCCLgQthQ,37.8624764,-122.2605051,2614 DANA ST,2614 Dana St+ Berkeley+ CA 94704+ USA
ChIJgdEHDTJ8hYARY14qsnO_zkQ,37.864818,-122.253471,2525 COLLEGE AVE,2525 College Ave+ Berkeley+ CA 94704+ USA
ChIJJXs-tZx-hYAR96zHjujrpVk,37.8657077,-122.2697531,2005 CHANNING WAY,2005 Channing Way+ Berkeley+ CA 94704+ USA
ChIJw8QeTc9-hYARFa0MlrFUIjM,37.8780509,-122.2938536,1425 KAINS AVE,1425 Kains Ave+ Berkeley+ CA 94702+ USA
ChIJYQoUDq5-hYARN1LyE7k01gc,37.8871098,-122.2756901,1900 EL DORADO AVE,1900 El Dorado Ave+ Berkeley+ CA 94707+ USA
ChIJd_aSPqN-hYARhSOyuuwsK0o,37.876747,-122.275542,1623 GRANT ST,1623 Grant St+ Berkeley+ CA 94703+ USA
ChIJIxE6OaN-hYARtxTqOY_6s3g,37.8767242,-122.2757161,1625 GRANT ST,1625 Grant St+ Berkeley+ CA 94703+ USA
ChIJAbM7jip8hYARM0-RPxfqVYI,37.8595929,-122.2644361,2156 WARD ST,2156 Ward St+ Berkeley+ CA 94705+ USA
ChIJaSRrazJ8hYARGY85H1yef1w,37.8647813,-122.2528263,2520 ETNA ST,2520 Etna St+ Berkeley+ CA 94704+ USA
ChIJEbqkWSB8hYARzZAwTyVVs68,37.8749403,-122.263417,2320 LE CONTE AVE,2320 Le Conte Ave+ Berkeley+ CA 94709+ USA
ChIJ8ZcDZdV9hYARga4L3TWYS6k,37.855972,-122.2648349,2926 WHEELER ST,2926 Wheeler St+ Berkeley+ CA 94705+ USA
EigyOTI4IFdoZWVsZXIgU3QsIEJlcmtlbGV5LCBDQSA5NDcwNSwgVVNBIhsSGQoUChIJC_4oZtV9hYAR7SLohdSufzQQ8BY,37.8559576,-122.2648584,2928 WHEELER ST,2928 Wheeler St+ Berkeley+ CA 94705+ USA
ChIJc2_eI6R-hYAR-1dCukZaUA8,37.8808588,-122.2714368,1425 MILVIA ST,1425 Milvia St+ Berkeley+ CA 94709+ USA
ChIJ39XjPCt8hYAREA5_pd8xu_Q,37.8596008,-122.2617332,2739 ELLSWORTH ST,2739 Ellsworth St+ Berkeley+ CA 94705+ USA
EicyNTQwIEZ1bHRvbiBTdCwgQmVya2VsZXksIENBIDk0NzA0LCBVU0EiGxIZChQKEglBhcX7KXyFgBHsJM1ArUr0dRDsEw,37.8627607,-122.2651972,2540 FULTON ST,2540 Fulton St+ Berkeley+ CA 94704+ USA
ChIJTz5o_Cl8hYARcdPotIyNGNk,37.8627024,-122.2651096,2542 FULTON ST,2542 Fulton St+ Berkeley+ CA 94704+ USA
ChIJcUX24gJ8hYARKGv3AgBmiE4,37.8885291,-122.2626637,1141 HIGH CT,1141 High Ct+ Berkeley+ CA 94708+ USA
ChIJuwirjDF8hYAR8DaJMyIoXHI,37.8665473,-122.2527106,2728 HASTE ST,2728 Haste St+ Berkeley+ CA 94704+ USA
ChIJaclDx4d-hYARit3UsEFBgiU,37.8559467,-122.27538,2838 MCGEE AVE,2838 McGee Ave+ Berkeley+ CA 94703+ USA
ChIJ1ed56h18hYAR7PKtmhDkHbU,37.8827036,-122.2639487,1402 SPRING WAY,1402 Spring Way+ Berkeley+ CA 94708+ USA
ChIJR7xdgnx-hYARZ-L_qyiUsGU,37.850029,-122.2744053,1638 FAIRVIEW ST,1638 Fairview St+ Berkeley+ CA 94703+ USA
ChIJqahITJR-hYARb0Z7PLdlNQo,37.8681581,-122.2842406,2124 ACTON ST,2124 Acton St+ Berkeley+ CA 94702+ USA
EiYyMTI2IEFjdG9uIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDIsIFVTQSIbEhkKFAoSCaHvdEmUfoWAET4-5Cz7KtwDEM4Q,37.8681025,-122.2842367,2126 ACTON ST,2126 Acton St+ Berkeley+ CA 94702+ USA
ChIJbT3-BSx8hYAR5SiLgH6oP00,37.8634964,-122.2593404,2537 CHILTON WAY,2537 Chilton Way+ Berkeley+ CA 94704+ USA
ChIJ0dv51xp8hYARI4Wm-3lX9v8,37.888086,-122.2568146,1194 CRAGMONT AVE,1194 Cragmont Ave+ Berkeley+ CA 94708+ USA
ChIJT4JkeSp8hYARAyx3_3XugTw,37.8603708,-122.2650564,2138 DERBY ST,2138 Derby St+ Berkeley+ CA 94705+ USA
ChIJqxoYs41-hYAR9aRdabrWgFk,37.8589019,-122.2843292,1312 CARLETON ST,1312 Carleton St+ Berkeley+ CA 94702+ USA
ChIJfZVsTy18hYAR3l6zjpPWi5I,37.8611531,-122.2549534,2710 BENVENUE AVE,2710 Benvenue Ave+ Berkeley+ CA 94705+ USA
ChIJdYSG9St8hYARtSl2wrY8cQg,37.8629648,-122.2597625,2410 PARKER ST,2410 Parker St+ Berkeley+ CA 94704+ USA
ChIJf5wNUIh-hYARkH6v-TquR_4,37.855197,-122.2789243,1511 RUSSELL ST,1511 Russell St+ Berkeley+ CA 94703+ USA
EigxNTEzIFJ1c3NlbGwgU3QsIEJlcmtlbGV5LCBDQSA5NDcwMywgVVNBIhsSGQoUChIJQUWiT4h-hYAReoJRzFi8gqMQ6Qs,37.8552355,-122.2788711,1513 RUSSELL ST,1513 Russell St+ Berkeley+ CA 94703+ USA
ChIJdbLYG5p-hYAR8R5dxkIm40U,37.8682144,-122.2756879,1734 ALLSTON WAY,1734 Allston Way+ Berkeley+ CA 94703+ USA
ChIJvfU7HH9-hYARjYIfwpTyTtI,37.8534463,-122.2679808,3041 TREMONT ST,3041 Tremont St+ Berkeley+ CA 94703+ USA
ChIJp-fqW9F9hYARMEo9XT1SdtQ,37.8543805,-122.25872,3024 DANA ST,3024 Dana St+ Berkeley+ CA 94705+ USA
ChIJM_9yWdF9hYARzbh8j9oBwvY,37.8544785,-122.2587962,2426 DOWLING PL,2426 Dowling Pl+ Berkeley+ CA 94705+ USA
EigyNDI4IERvd2xpbmcgUGwsIEJlcmtlbGV5LCBDQSA5NDcwNSwgVVNBIhsSGQoUChIJfRnBV9F9hYARAppzRduAR-kQ_BI,37.8544004,-122.2587748,2428 DOWLING PL,2428 Dowling Pl+ Berkeley+ CA 94705+ USA
ChIJycBEGip8hYARk3yyB3aaIkY,37.8620257,-122.2643918,2607 FULTON ST,2607 Fulton St+ Berkeley+ CA 94704+ USA
ChIJp_2bGaJ-hYARUx-RzLB2iK8,37.875557,-122.271616,1939 FRANCISCO ST,1939 Francisco St+ Berkeley+ CA 94709+ USA
EiUyODIxIFBhbG0gQ3QsIEJlcmtlbGV5LCBDQSA5NDcwNSwgVVNBIhsSGQoUChIJWbCR88x9hYARUryuizCQbmcQhRY,37.8603444,-122.2499997,2821 PALM CT,2821 Palm Ct+ Berkeley+ CA 94705+ USA
ChIJ6WGH8sx9hYARMjDevjWYfCQ,37.8603671,-122.2499636,2823 PALM CT,2823 Palm Ct+ Berkeley+ CA 94705+ USA
ChIJB7-SiLd-hYARE6VytIjLN3Q,37.8799178,-122.286057,1412 ACTON ST,1412 Acton St+ Berkeley+ CA 94702+ USA
EiYxNDE0IEFjdG9uIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDIsIFVTQSIbEhkKFAoSCeGP5Ia3foWAESR6QwTTFOo2EIYL,37.8798492,-122.2860682,1414 ACTON ST,1414 Acton St+ Berkeley+ CA 94702+ USA
ChIJNxuhibd-hYARXsvOVfpqrjk,37.879808,-122.286198,1416 ACTON ST,1416 Acton St+ Berkeley+ CA 94702+ USA
ChIJv3Czibd-hYARYrw3bYgnEZ0,37.879769,-122.286057,1418 ACTON ST,1418 Acton St+ Berkeley+ CA 94702+ USA
ChIJJ__hBL5-hYAR36T2quNiuUQ,37.8715891,-122.2830002,1430 HEARST AVE,1430 Hearst Ave+ Berkeley+ CA 94702+ USA
ChIJzb9Wg5l-hYARgat15um3Q14,37.8696736,-122.2741837,2118 MCKINLEY AVE,2118 McKinley Ave+ Berkeley+ CA 94703+ USA
ChIJk0ouWMJ-hYARHTQ_VqsXT5M,37.8687439,-122.2964228,1921 7TH ST,1921 Seventh Street+ Berkeley+ CA 94710+ USA
ChIJeQgkJBp8hYAR-jtAybn4omc,37.8844637,-122.255884,5 EL PORTAL CT,5 El Portal Ct+ Berkeley+ CA 94708+ USA
ChIJbQIJyOt-hYARb5rq_AMxok0,37.8652901,-122.2923917,2228 10TH ST,2228 Tenth Street+ Berkeley+ CA 94710+ USA
ChIJnYtpF6N-hYARy7y22h0xX1A,37.876588,-122.275054,1628 JOSEPHINE ST,1628 Josephine St+ Berkeley+ CA 94703+ USA
EioxODI2IEpvc2VwaGluZSBTdCwgQmVya2VsZXksIENBIDk0NzAzLCBVU0EiGxIZChQKEgntSE0Qo36FgBEhB7RVO6oDEBCiDg,37.8758944,-122.2746329,1826 JOSEPHINE ST,1826 Josephine St+ Berkeley+ CA 94703+ USA
ChIJhemyVDJ8hYARf8ytWVcEz2I,37.8644265,-122.2511867,2545 PIEDMONT AVE,2545 Piedmont Ave+ Berkeley+ CA 94704+ USA
ChIJH9ksLCh8hYARNiXt4W8IqqQ,37.8650402,-122.2648792,2210 HASTE ST,2210 Haste St+ Berkeley+ CA 94704+ USA
ChIJWx_xDXl-hYARSSL5y5bP84o,37.8496759,-122.2693543,1908 HARMON ST,1908 Harmon St+ Berkeley+ CA 94703+ USA
ChIJtZ-RXIN-hYARerzqhBYi-pY,37.8643974,-122.27055,1934 HASTE ST,1934 Haste St+ Berkeley+ CA 94704+ USA
ChIJS05kXYN-hYARFFBWjPFiZ9A,37.8642626,-122.270462,1936 HASTE ST,1936 Haste St+ Berkeley+ CA 94704+ USA
ChIJSczJ7dF9hYARBzSkw8c2bD0,37.8551058,-122.2551307,3016 HILLEGASS AVE,3016 Hillegass Ave+ Berkeley+ CA 94705+ USA
ChIJgc6ijZd-hYAR1yyDU8VUouY,37.8715017,-122.2773294,1933 MCGEE AVE,1933 McGee Ave+ Berkeley+ CA 94703+ USA
ChIJQ1kDvtR9hYAR1BaBvR8hbVw,37.8576897,-122.2608594,2315 RUSSELL ST,2315 Russell St+ Berkeley+ CA 94705+ USA
ChIJxdERvSt8hYAR8_pl-sELzRI,37.8618106,-122.2612014,2324 CARLETON ST,2324 Carleton St+ Berkeley+ CA 94704+ USA
ChIJczpGgDJ8hYARodtOTgjngB8,37.8632514,-122.2539342,2610 COLLEGE AVE,2610 College Ave+ Berkeley+ CA 94704+ USA
ChIJVa0TdzKAhYARv_ODtM9RaBQ,37.8226932,-122.3682977,1520 5TH ST,5th St+ San Francisco+ CA 94130+ USA
ChIJybJenQJ8hYARQHy4Ht9IuTE,37.8877901,-122.2653223,2301 OAK ST,2301 Oak St+ Berkeley+ CA 94708+ USA
ChIJJ39aaaV-hYAR-wWFCNKaaAo,37.882231,-122.275004,1323 JOSEPHINE ST,1323 Josephine St+ Berkeley+ CA 94703+ USA
ChIJHWnpaaV-hYARm837TgRX4-o,37.8821898,-122.2752505,1325 JOSEPHINE ST,1325 Josephine St+ Berkeley+ CA 94703+ USA
ChIJlUGJFqJ-hYARyXfIwLHeNC8,37.8754969,-122.2720571,1927 FRANCISCO ST,1927 Francisco St+ Berkeley+ CA 94709+ USA
EioxOTI5IEZyYW5jaXNjbyBTdCwgQmVya2VsZXksIENBIDk0NzA5LCBVU0EiGxIZChQKEglNQ5ATon6FgBHqoLHrNSxBRxCJDw,37.8755239,-122.2720023,1929 FRANCISCO ST,1929 Francisco St+ Berkeley+ CA 94709+ USA
ChIJFd2yxDJ8hYARUufIrQK9sH8,37.862426,-122.251923,2735 DERBY ST,2735 Derby St+ Berkeley+ CA 94705+ USA
ChIJxyCt_IB-hYARiBoE6MJ4o4I,37.8584843,-122.2689112,2005 STUART ST,2005 Stuart St+ Berkeley+ CA 94703+ USA
ChIJk9B0NtF9hYARoNB9s2wVKys,37.8532601,-122.2593404,2355 WOOLSEY ST,2355 Woolsey St+ Berkeley+ CA 94705+ USA
ChIJc_Z1LcJ-hYAR1qLy5tFWSgc,37.8699007,-122.2944073,1004 HEARST AVE,1004 Hearst Ave+ Berkeley+ CA 94710+ USA
EigxMDA2IEhlYXJzdCBBdmUsIEJlcmtlbGV5LCBDQSA5NDcxMCwgVVNBIhsSGQoUChIJZ2Qv08N-hYARMt-x0RjBi0UQ7gc,37.8698994,-122.2943306,1006 HEARST AVE,1006 Hearst Ave+ Berkeley+ CA 94710+ USA
ChIJJTYqYhZ8hYARq7eZ4ajGobk,37.883643,-122.249427,122 AVENIDA DR,122 Avenida Dr+ Berkeley+ CA 94708+ USA
ChIJ96ma0qJ-hYARRGxzi_OztXA,37.8748952,-122.2765762,1731 FRANCISCO ST,1731 Francisco St+ Berkeley+ CA 94703+ USA
ChIJVwO2YsF-hYARpjNyyG-2ZLk,37.8708637,-122.2936321,1811 10TH ST,1811 Tenth Street+ Berkeley+ CA 94710+ USA
EioxODEzIFRlbnRoIFN0cmVldCwgQmVya2VsZXksIENBIDk0NzEwLCBVU0EiGxIZChQKEglH3CzYw36FgBF8kZLUrW9WaRCVDg,37.8708348,-122.2936164,1813 10TH ST,1813 Tenth Street+ Berkeley+ CA 94710+ USA
EioxODE1IFRlbnRoIFN0cmVldCwgQmVya2VsZXksIENBIDk0NzEwLCBVU0EiGxIZChQKEglH3CzYw36FgBF8kZLUrW9WaRCXDg,37.8708046,-122.2936071,1815 10TH ST,1815 Tenth Street+ Berkeley+ CA 94710+ USA
ChIJy6SuvcZ-hYAR35GRe9F47gw,37.8739348,-122.2928262,1630 KAINS AVE,1630 Kains Ave+ Berkeley+ CA 94702+ USA
ChIJ_zyxVY9-hYARPr5YIwXwkNs,37.8589099,-122.2768863,1622 DERBY ST,1622 Derby St+ Berkeley+ CA 94703+ USA
ChIJ6UHsV5F-hYARJQf6NDGR7pM,37.866022,-122.282329,1431 BANCROFT WAY,1431 Bancroft Way+ Berkeley+ CA 94702+ USA
ChIJSbWLv4d-hYARGRKZXym2_-k,37.8557133,-122.2752914,2850 MCGEE AVE,2850 McGee Ave+ Berkeley+ CA 94703+ USA
ChIJ5w6RrZB-hYARk5ei6__GVwc,37.8678751,-122.2773837,2204 MCGEE AVE,2204 McGee Ave+ Berkeley+ CA 94703+ USA
ChIJWajqrZB-hYARho2A0Jj7mAk,37.8678646,-122.2773522,2206 MCGEE AVE,2206 McGee Ave+ Berkeley+ CA 94703+ USA
ChIJ8xQNBiJ8hYAR6Og__UAlQDI,37.8781902,-122.2591188,2597 VIRGINIA ST,2597 Virginia St+ Berkeley+ CA 94709+ USA
ChIJ6Un84zN8hYAR8LEIbE9WP34,37.8668067,-122.2494651,2421 PROSPECT ST,2421 Prospect St+ Berkeley+ CA 94704+ USA
ChIJjfbchB18hYARca1T8oRtvNg,37.8834507,-122.2647906,1329 ARCH ST,1329 Arch St+ Berkeley+ CA 94708+ USA
EioxMzE5IEpvc2VwaGluZSBTdCwgQmVya2VsZXksIENBIDk0NzAzLCBVU0EiGxIZChQKEgkx93VCpX6FgBHg0b2zi7wbLhCnCg,37.8823934,-122.2750479,1319 JOSEPHINE ST,1319 Josephine St+ Berkeley+ CA 94703+ USA
ChIJxx4naaV-hYARP7P6qyHsgVw,37.88234,-122.275019,1321 JOSEPHINE ST,1321 Josephine St+ Berkeley+ CA 94703+ USA
ChIJ4_nn6ad-hYARwPJ2BekClwY,37.884799,-122.266765,1252 SPRUCE ST,1252 Spruce St+ Berkeley+ CA 94709+ USA
ChIJk1kjT55-hYARpIThkQGKU8Y,37.8731046,-122.2672275,1922 WALNUT ST,1922 Walnut St+ Berkeley+ CA 94704+ USA
ChIJLV0cRp5-hYARrgLFOaUHFg8,37.872999,-122.267103,1924 WALNUT ST,1924 Walnut St+ Berkeley+ CA 94704+ USA
ChIJvwp3Z3x-hYARDqpSKvgjb8s,37.8514338,-122.2733419,1711 WOOLSEY ST,1711 Woolsey St+ Berkeley+ CA 94703+ USA
ChIJdzfXnwJ8hYARb4DtoC06Fkw,37.8873808,-122.2653223,1165 ARCH ST,1165 Arch St+ Berkeley+ CA 94708+ USA
EiUxMTY3IEFyY2ggU3QsIEJlcmtlbGV5LCBDQSA5NDcwOCwgVVNBIhsSGQoUChIJOXZxHqh-hYARfGBiWnYL3zEQjwk,37.8872994,-122.2652853,1167 ARCH ST,1167 Arch St+ Berkeley+ CA 94708+ USA
ChIJa_P2lI5-hYARmqbcO-EHAR4,37.8587991,-122.2811395,1431 DERBY ST,1431 Derby St+ Berkeley+ CA 94702+ USA
EiYxNDMzIERlcmJ5IFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDIsIFVTQSIbEhkKFAoSCW2bPcCOfoWAESI1RpBKgxlEEJkL,37.8588201,-122.281057,1433 DERBY ST,1433 Derby St+ Berkeley+ CA 94702+ USA
ChIJV20t1DV8hYAR59AG3kxwa3s,37.868252,-122.2452483,162 PANORAMIC WAY,162 Panoramic Way+ Berkeley+ CA 94704+ USA
ChIJ_VqbZDF8hYARPdXvLwJo8xg,37.8671315,-122.2503427,2425 WARRING ST,2425 Warring St+ Berkeley+ CA 94704+ USA
EiYyMjIwIEJsYWtlIFN0LCBCZXJrZWxleSwgQ0EgOTQ3MDQsIFVTQSIbEhkKFAoSCU_n2ZMpfIWAEawwWXMLHg8PEKwR,37.8632509,-122.2640055,2220 BLAKE ST,2220 Blake St+ Berkeley+ CA 94704+ USA
ChIJR9is8il8hYAReg46mfpUKUs,37.863224,-122.263974,2222 BLAKE ST,2222 Blake St+ Berkeley+ CA 94704+ USA
ChIJn-zbxtV9hYAR3Rx125nsZzg,37.854275,-122.263554,3038 FULTON ST,3038 Fulton St+ Berkeley+ CA 94705+ USA
