address,rpo
2312 DURANT AVE,1509.32125
1349 DELAWARE ST,1193.5
1517 ALCATRAZ AVE,676.92
1813 63RD ST,1162.2271428571428
1676 EUCLID AVE,703.74
2328 FULTON ST,997.425
2200 BROWNING ST,191.89
1509 ARCH ST,2156.35
1808 ROSE ST,1127.785
2539 DURANT AVE,1040.0191428571427
3037 SAN PABLO AVE,419.595
1163 HEARST AVE,1226.66
2317 CARLETON ST,553.435
1522 GRANT ST,1963.0700000000002
2149 OREGON ST,1450.0
1812 10TH ST,1097.5
2120 SACRAMENTO ST,1604.065
2380 HILGARD AVE,1137.31
2701 DURANT AVE,947.6151515151515
1268 ALCATRAZ AVE,898.48
2703 MATHEWS ST,1500.0
2357 WOOLSEY ST,1492.095
2434 ROOSEVELT AVE,614.048
1800 SPRUCE ST,1323.72625
1626 BONITA AVE,1621.036
1720 DERBY ST,2097.15
2633 PIEDMONT AVE,1822.47
1538 PARKER ST,2000.0
2412 VIRGINIA ST,1353.8366666666668
2508 BENVENUE AVE,1267.4730158730156
2314 HOWE ST,1934.635
2229 8TH ST,508.735
1511 HARMON ST,2985.0
1638 8TH ST,619.33
2734 MILVIA ST,1437.5
1864 DWIGHT WAY,1239.285
1611 SAN PABLO AVE,991.7311111111111
1720 LE ROY AVE,1191.74
1617 OXFORD ST,1437.06
2240 ROSE ST,1083.6680000000001
1257 67TH ST,342.09666666666664
1137 SPRUCE ST,2247.84
1498 ADDISON ST,950.0
1520 GRANT ST,1812.79
2367 HILGARD AVE,833.91
3025 SHATTUCK AVE,1084.3200000000002
2226 DERBY ST,1074.15
1349 JOSEPHINE ST,1994.85
1204 SPRUCE ST,1093.765
1843 FRANCISCO ST,945.74
24 PANORAMIC WAY,2000.0
1324 ADDISON ST,984.3492307692306
1113 WARD ST,1215.59
2915 STANTON ST,631.9766666666667
1731 SACRAMENTO ST,1092.27
2426 MCGEE AVE,754.674
2831 SACRAMENTO ST,1600.0
3028 COLLEGE AVE,1185.9933333333333
1713 GRANT ST,2589.73
3217 ADELINE ST,535.2933333333334
2728 BENVENUE AVE,1237.907
2838 DERBY ST,1587.2866666666666
1522 BONITA AVE,1217.405
1730 DERBY ST,726.7149999999999
1608 62ND ST,821.8649999999999
1406 HENRY ST,1225.9646153846154
2415 CURTIS ST,1655.99
2005 CHANNING WAY,973.71
1418 5TH ST,1341.92
2401 HILLSIDE AVE,1166.59
1829 SPRUCE ST,1527.4066666666668
1520 BANCROFT WAY,752.725
907 DWIGHT WAY,1057.035
3205 COLLEGE AVE,1225.084
2918 FLORENCE ST,1186.974
2443 8TH ST,1928.36
2730 RUSSELL ST,832.1271428571428
2247 PRINCE ST,1084.493333333333
2212 BLAKE ST,729.6405263157894
2004 VIRGINIA ST,1278.75
3109 KING ST,859.4571428571429
2673 DERBY ST,1369.0999999999997
1694 OXFORD ST,1332.4483333333335
2147 RUSSELL ST,1110.56375
1730 PARKER ST,1404.4399999999998
2328 MCKINLEY AVE,716.9866666666667
2691 MABEL ST,947.87
2532 CHILTON WAY,730.4175
2417 DURANT AVE,1739.1
1622 FRANCISCO ST,1321.295
906 CHANNING WAY,2347.79
1418 CURTIS ST,781.06
1656 KAINS AVE,1616.96
2234 BROWNING ST,619.725
1739 VIRGINIA ST,1534.5
1738 BERKELEY WAY,1771.47
1827 SPRUCE ST,1900.0
2221 6TH ST,840.6533333333333
1530 ARCH ST,923.0311111111112
1942 RUSSELL ST,634.27625
1117 BLAKE ST,984.64
2230 BLAKE ST,796.725
2403 MCKINLEY AVE,755.865
1433 BONITA AVE,1059.38
2223 BONAR ST,621.3533333333334
952 BANCROFT WAY,790.685
1728 7TH ST,890.1275
1149 OXFORD ST,1753.9949999999997
1571 ARCH ST,2400.0
2138 SACRAMENTO ST,674.175
911 DWIGHT WAY,1227.6
1410 ALLSTON WAY,997.6959999999999
2018 PARKER ST,1176.45
2730 FOREST AVE,1516.305
2509 MCGEE AVE,3200.0
2433 WARRING ST,640.4292857142857
1678 EUCLID AVE,955.525
1221 OREGON ST,788.615
2126 MCGEE AVE,831.1875
1017 SHATTUCK AVE,1516.59
2621 SACRAMENTO ST,1525.7999999999997
2525 LE CONTE AVE,1114.2804166666667
2020 CEDAR ST,929.9834999999999
1329 ROSE ST,835.585
2532 GRANT ST,3222.45
1360 BERKELEY WAY,650.04125
1829 BERKELEY WAY,1120.1183333333329
1814 8TH ST,1215.59
1911 ASHBY AVE,776.4890909090908
3213 ELLIS ST,941.26
1816 VINE ST,1443.34
1820 SPRUCE ST,1155.520909090909
1806 BERKELEY WAY,1070.2799999999997
1512 OXFORD ST,1100.0
938 CAMELIA ST,523.968888888889
2614 DANA ST,1325.0
1515 CORNELL AVE,596.75
2413 10TH ST,1414.36
1312 DELAWARE ST,1000.0
1569 SPRUCE ST,1427.7283333333332
1742 CEDAR ST,1308.0825
1909 DELAWARE ST,614.935
1736 ADDISON ST,1300.0
2227 MCGEE AVE,1237.5275
1045 VIRGINIA ST,754.7200000000001
2727 DWIGHT WAY,1681.4099999999999
2019 HASTE ST,947.5
2850 MCGEE AVE,899.6833333333334
2232 DURANT AVE,950.992105263158
1410 PARKER ST,1433.3333333333333
2308 WARRING ST,1015.4005882352943
1408 9TH ST,570.7483333333333
1817 BERKELEY WAY,938.31
1509 JULIA ST,978.8566666666666
2809 COLLEGE AVE,778.5
1808 ADDISON ST,1374.9075
2604 MATHEWS ST,1449.6899999999998
2417 PROSPECT ST,948.20875
1114 CHANNING WAY,520.7066666666666
1624 MILVIA ST,1160.3012499999998
2428 DOWLING PL,1699.165
2224 PARKER ST,1012.7700000000001
2206 HASTE ST,1417.69
2532 DANA ST,759.751875
3021 SHATTUCK AVE,789.3142857142858
2125 ROOSEVELT AVE,1166.47
1236 HEARST AVE,1026.83
2041 OREGON ST,1661.4666666666665
2406 VIRGINIA ST,1950.0
1502 FRANCISCO ST,822.25
2113 SAN PABLO AVE,1044.3
2133 DWIGHT WAY,884.215
1380 CURTIS ST,2626.66
2136 WOOLSEY ST,1550.0
2402 ROOSEVELT AVE,1125.3
2035 CHANNING WAY,1013.1901886792455
2513 PIEDMONT AVE,738.3211111111109
2637 HILLEGASS AVE,1169.142857142857
1913 FRANCISCO ST,1278.75
2323 PROSPECT ST,948.6900000000004
2921 NEWBURY ST,610.095
2930 ADELINE ST,1406.75
1708 MILVIA ST,1577.694
1633 SAN PABLO AVE,513.4133333333333
2534 COLLEGE AVE,1249.13
2636 BENVENUE AVE,732.5025
2703 BENVENUE AVE,1538.6599999999999
1202 SPRUCE ST,738.755
1513 MILVIA ST,1278.75
2445 BONAR ST,1525.7999999999997
2610 PARKER ST,1006.6999999999999
3008 MABEL ST,275.325
1507 ARCH ST,2438.3050000000003
2215 WARD ST,698.285
2355 HILGARD AVE,1028.121111111111
2640 MATHEWS ST,864.2299999999998
2124 CENTER ST,965.0975000000001
1537 WOOLSEY ST,583.3333333333334
836 CHANNING WAY,343.2075
2914 HARPER ST,949.6
2014 CHANNING WAY,1051.22
2332 CHANNING WAY,750.2
2110 9TH ST,377.74899999999997
2327 RUSSELL ST,970.75
1708 FRANKLIN ST,895.616
1801 SPRUCE ST,1712.0750000000005
2010 CHANNING WAY,850.0
949 UNIVERSITY AVE,601.6149999999999
2910 BENVENUE AVE,853.8
2731 GRANT ST,924.9525
2817 REGENT ST,1739.1
2000 CHANNING WAY,700.0
1277 HEARST AVE,1315.4553333333336
1536 UNIVERSITY AVE,381.26
2708 WEBSTER ST,1513.9775
2239 BLAKE ST,1321.4285714285713
1672 EUCLID AVE,554.94
1364 HOPKINS ST,958.965
1614 ALCATRAZ AVE,688.824
1630 ALCATRAZ AVE,712.2375
2428 9TH ST,964.965
1256 HASKELL ST,1200.0
2021 BLAKE ST,1000.0342857142858
2433 9TH ST,1247.5
1535 SHATTUCK AVE,1005.8522222222223
1648 RUSSELL ST,727.6633333333333
2734 PARKER ST,763.5
2910 FULTON ST,1021.4942857142856
2221 DWIGHT WAY,1658.3445454545456
2417 ELLSWORTH ST,1238.1766666666665
1655 EUCLID AVE,849.7099999999999
2031 MARTIN LUTHER KING JR WAY,725.8471428571429
1517 FRANCISCO ST,933.7681818181819
1733 GRANT ST,1049.735238095238
1530 PRINCE ST,1281.5866666666668
1546 CHANNING WAY,743.0799999999999
1304 ALCATRAZ AVE,823.8266666666667
1615 ADDISON ST,757.4414285714286
2035 PARKER ST,838.07
3205 CALIFORNIA ST,952.267142857143
2704 MCGEE AVE,982.5749999999999
1636 63RD ST,874.73
2515 ROSE WALK,1933.47
1023 DELAWARE ST,711.09
2245 DERBY ST,2148.2999999999997
2227 ACTON ST,1585.56
2730 BENVENUE AVE,1145.7066666666667
2627 BENVENUE AVE,818.4
1808 BERRYMAN ST,2577.5
1938 CEDAR ST,1100.0
3050 STANTON ST,3340.23
3009 DANA ST,756.4427272727272
2332 MCKINLEY AVE,1800.0
2511 ELLSWORTH ST,768.0425
906 DELAWARE ST,1033.8833333333334
1811 CARLETON ST,851.1372222222222
2324 8TH ST,792.825
1540 ADDISON ST,986.85
2414 DWIGHT WAY,847.7907692307692
1530 UNIVERSITY AVE,1850.0
1820 EUCLID AVE,1394.6625000000001
2439 7TH ST,1069.09
2350 CEDAR ST,2291.11
1614 RUSSELL ST,1041.67
2222 HASTE ST,2325.0
2819 MCGEE AVE,699.85375
2925 FULTON ST,1844.8100000000002
1742 BLAKE ST,1212.846
2612 ALCATRAZ AVE,1502.0566666666666
2320 BONAR ST,676.0583333333334
2005 BERKELEY WAY,882.6754545454546
1421 WALNUT ST,1273.456153846154
1151 KEITH AVE,928.68
2710 ASHBY AVE,1208.8683333333333
2345 WEST ST,1540.525
2315 HEARST AVE,836.2575
2420 ACTON ST,1850.0
2735 DURANT AVE,1196.21
1909 8TH ST,503.905
1717 BLAKE ST,952.9860000000001
1818 MILVIA ST,710.905
1803 BONITA AVE,1325.0
3007 HARPER ST,510.90000000000003
1626 CORNELL AVE,873.4124999999999
3034 COLLEGE AVE,1295.8
1830 BLAKE ST,1536.085
2437 8TH ST,459.78428571428566
1233 BURNETT ST,1132.99
1525 RUSSELL ST,864.6657894736841
2532 PIEDMONT AVE,2412.31
1525 ARCH ST,1459.027272727273
1905 CURTIS ST,1061.0275
1425 KAINS AVE,1292.2733333333333
1622 MILVIA ST,890.68
1647 WALNUT ST,1229.6599999999999
1197 EUCLID AVE,1057.4360000000001
1343 WARD ST,1003.625
2383 VIRGINIA ST,1151.6979999999999
2618 COLLEGE AVE,1161.815
1215 CARRISON ST,1007.8499999999999
2106 9TH ST,615.2
1192 CARRISON ST,1162.74
2472 VIRGINIA ST,1314.4900000000002
1414 ALLSTON WAY,2082.83
1843 CEDAR ST,962.5
1835 ADDISON ST,601.98
1654 KAINS AVE,2246.2
1540 PRINCE ST,1453.315
2546 WARRING ST,1011.2546153846154
2127 MCGEE AVE,866.2241666666667
1928 PARKER ST,1006.39
2747 HASTE ST,1024.1300000000003
1833 CARLETON ST,1176.45
2414 RUSSELL ST,997.5
1508 BONITA AVE,1257.8733333333334
1717 ADDISON ST,207.11666666666667
1840 CARLETON ST,975.0
2301 SPAULDING AVE,1350.0
2231 SHATTUCK AVE,804.5851851851854
1723 10TH ST,809.12
2700 FULTON ST,2050.0
1723 8TH ST,1279.77
2217 CEDAR ST,1407.4799999999998
2932 ELLSWORTH ST,809.0733333333333
1689 OXFORD ST,1518.31
2215 HASTE ST,641.21
1671 ARCH ST,1358.3491666666666
1387 BERKELEY WAY,1088.9975
2837 WEBSTER ST,1037.73
1138 HEARST AVE,812.9024999999998
2155 ACTON ST,952.2449999999999
1926 HASTE ST,858.2
1905 DELAWARE ST,845.635
2505 VIRGINIA ST,2068.2391666666667
1190 CARRISON ST,850.91
1632 WALNUT ST,3682.8
1613 6TH ST,1130.5533333333333
1777 FRANKLIN ST,1293.81
1427 MILVIA ST,947.87
2727 STUART ST,2275.27
2219 STUART ST,3200.0
1629 JULIA ST,869.5500000000001
2302 BROWNING ST,659.75
1437 CHANNING WAY,970.3600000000001
1706 RUSSELL ST,557.5733333333334
1647 LA LOMA AVE,1125.155
1017 BANCROFT WAY,687.34
2312 ELLSWORTH ST,1117.5335714285716
1743 DELAWARE ST,1599.2333333333333
2738 MILVIA ST,1887.94
1940 HEARST AVE,730.775
24 VIRGINIA GDNS,1866.975
1310 VIRGINIA ST,1216.6666666666667
2906 KING ST,882.4075
1110 FRANCISCO ST,1285.4266666666665
1039 CHANNING WAY,954.8000000000001
2214 ASHBY AVE,1366.6666666666667
966 KEELER AVE,2455.2
2223 8TH ST,1315.8
1806 62ND ST,1001.5100000000001
1305 CARRISON ST,1493.385
934 BANCROFT WAY,948.69
1535 WOOLSEY ST,1290.19
2336 BLAKE ST,909.7014285714287
1601 GRANT ST,781.98
1141 HEARST AVE,585.52
1310 ADDISON ST,940.2560000000001
2312 OREGON ST,858.3849999999999
1625 ROSE ST,1104.66
2125 WOOLSEY ST,1329.9
2116 STUART ST,1646.1650000000002
1827 BERKELEY WAY,1351.7033333333331
2208 DWIGHT WAY,1280.8920000000003
52 PANORAMIC WAY,635.0
1363 FRANCISCO ST,1967.78
1840 VINE ST,650.5033333333333
1937 ALCATRAZ AVE,422.63545454545454
2603 MILVIA ST,1032.53
1526 HENRY ST,623.1433333333333
1344 HEARST AVE,854.9433333333333
2237 DWIGHT WAY,1030.61
1126 SPRUCE ST,850.3
1942 FRANCISCO ST,2166.92
2231 DERBY ST,1562.12
2235 HEARST AVE,1238.4275
1236 DWIGHT WAY,613.778
2900 MABEL ST,809.635
2203 BROWNING ST,781.68
1724 DERBY ST,922.5
2836 REGENT ST,895.4283333333333
2455 PROSPECT ST,779.4475000000001
2422 MCKINLEY AVE,1017.7025
2437 ASHBY AVE,1138.76
1339 ROSE ST,858.9916666666667
1538 ARCH ST,2114.07
2476 HILGARD AVE,1017.76
2325 BLAKE ST,1067.9382142857144
1755 SPRUCE ST,1380.0
1600 DELAWARE ST,1293.81
54 PANORAMIC WAY,2199.45
1444 ALCATRAZ AVE,676.18
2112 8TH ST,2499.39
1321 ADDISON ST,1523.33
1920 BLAKE ST,1030.61
1510 HEARST AVE,536.2725
910 GRAYSON ST,297.21666666666664
2210 VIRGINIA ST,1157.506
2646 HILLEGASS AVE,1030.5022222222224
3228 SACRAMENTO ST,1850.0
2126 BLAKE ST,753.8475
2478 VIRGINIA ST,1525.0
2838 FULTON ST,951.9066666666668
1931 DWIGHT WAY,1081.6199999999997
2735 BENVENUE AVE,1279.1055555555554
2172 BLAKE ST,911.0722222222222
2414 PARKER ST,884.0050819672131
1655 HOPKINS ST,1851.5459999999998
1661 TYLER ST,900.9716666666667
3244 ELLIS ST,793.82375
2711 PARKER ST,1023.0
2160 VINE ST,792.4171428571428
1645 DWIGHT WAY,767.645
2403 ASHBY AVE,657.9
1934 CEDAR ST,3350.0
3042 WHEELER ST,1457.775
2525 DURANT AVE,946.9623728813559
1640 ASHBY AVE,1294.8383333333331
2410 9TH ST,490.27625
2601 ETNA ST,1000.1576923076923
2671 DERBY ST,1279.655
2526 GRANT ST,1739.1
2121 PARKER ST,1074.15
2207 BONAR ST,984.47875
1918 CURTIS ST,660.65
1845 ADDISON ST,1173.38
1155 HEARST AVE,1170.91
1607 BANCROFT WAY,1069.09
1738 ALCATRAZ AVE,777.57
2438 RUSSELL ST,1574.7
2017 DELAWARE ST,1085.9633333333334
1238 ASHBY AVE,498.19666666666666
1124 DWIGHT WAY,852.7609090909092
2403 CEDAR ST,1662.375
1426 ALCATRAZ AVE,1048.01
1625 BLAKE ST,949.6423076923077
1014 HEARST AVE,1258.29
1836 DWIGHT WAY,1168.36
1687 SCENIC AVE,1171.59
1916 HARMON ST,792.78
1349 DERBY ST,1226.66
1930 9TH ST,450.9433333333333
2367 WOOLSEY ST,931.23
2411 10TH ST,1414.36
1820 DWIGHT WAY,1114.27
1224 HOPKINS ST,837.185
1790 CURTIS ST,1197.5
3040 DOHR ST,1337.62
1644 OXFORD ST,982.155
1426 ADDISON ST,1105.598
1628 SPRUCE ST,824.6963636363636
835 CHANNING WAY,672.67
2447 8TH ST,946.275
1520 5TH ST,2302.66
1744 10TH ST,833.1299999999999
2908 OTIS ST,1046.7475
1633 WALNUT ST,1072.65
1845 FRANCISCO ST,1078.175
1900 10TH ST,790.875
2571 VIRGINIA ST,914.015
2425 FULTON ST,1183.9716666666666
2545 DANA ST,1185.99
2415 9TH ST,939.7966666666667
1321 HENRY ST,2046.0
2213 CURTIS ST,1170.905
120 FAIRLAWN DR,913.3725
2429 WEBSTER ST,1690.115
1704 10TH ST,954.8000000000001
1710 WARD ST,901.5966666666667
1634 63RD ST,869.755
1601 BANCROFT WAY,1754.4
1715 63RD ST,738.4133333333334
1421 MCGEE AVE,1585.65
66 PANORAMIC WAY,1048.395
2236 BROWNING ST,1295.8216666666667
2632 MATHEWS ST,1250.0
2411 WEBSTER ST,1750.0
2534 FULTON ST,1200.0
2919 ACTON ST,1247.5
1321 PARKER ST,254.285
1330 OXFORD ST,1450.0
2138 KITTREDGE ST,792.78
2416 FULTON ST,1943.7
2315 GRANT ST,1603.93375
1919 DWIGHT WAY,957.9723076923076
2040 HEARST AVE,1192.235
2431 SAN PABLO AVE,907.685
2637 PIEDMONT AVE,776.18
1524 ASHBY AVE,958.0933333333332
1011 DELAWARE ST,809.13
2636 ETNA ST,1255.3125
1544 SPRUCE ST,1193.5
2225 BLAKE ST,1157.142857142857
2918 HARPER ST,1435.5610000000001
1820 WARD ST,1181.6366666666665
1525 STUART ST,1278.75
1721 PARKER ST,1125.3
2201 BLAKE ST,2114.07
1411 ALCATRAZ AVE,986.74
2028 8TH ST,1096.9485714285715
1908 CALIFORNIA ST,931.9061538461538
1817 ALLSTON WAY,1883.7350000000001
2006 VIRGINIA ST,1455.54
2708 TELEGRAPH AVE,507.95666666666665
1842 63RD ST,1478.84
1538 HENRY ST,1063.312222222222
2239 DERBY ST,768.1999999999999
2428 ELLSWORTH ST,1049.7128571428573
2017 VINE ST,1869.4299999999998
2403 BYRON ST,1505.45
2131 PRINCE ST,1418.3775
199 FOREST LN,2245.9
1325 ASHBY AVE,949.24
1213 ASHBY AVE,997.5
2123 SPAULDING AVE,911.235
2129 CHANNING WAY,1121.8474999999999
1338 SHATTUCK AVE,1373.7790909090907
1936 BERRYMAN ST,1830.4099999999999
1829 DELAWARE ST,2082.83
1533 PRINCE ST,1164.142857142857
1608 HEARST AVE,1023.0
2316 HASTE ST,548.1439669421485
2053 BERKELEY WAY,971.9866666666667
1114 COWPER ST,1127.79
1635 EUCLID AVE,1255.005
945 CHANNING WAY,2148.3
2594 MILVIA ST,2557.5
2303 10TH ST,700.815
2471 CEDAR ST,2537.943333333333
1529 BERKELEY WAY,1125.3
2737 GARBER ST,1603.1333333333334
2015 MCGEE AVE,937.5
1810 BONITA AVE,1075.5666666666666
2329 DWIGHT WAY,687.1663636363636
2915 HARPER ST,538.6966666666667
3259 IDAHO ST,528.52
1542 TYLER ST,1516.75
1821 CURTIS ST,1109.89
2829 MARTIN LUTHER KING JR WAY,1057.1000000000001
2555 LE CONTE AVE,1114.185833333334
2533 CHILTON WAY,1193.5
1625 WALNUT ST,1404.6125000000002
3029 HARPER ST,885.2000000000002
2435 JEFFERSON AVE,1268.8919999999998
2512 SHATTUCK AVE,1152.0366666666666
1605 CARLETON ST,924.924
1844 62ND ST,776.88
1420 9TH ST,782.0811111111111
2113 8TH ST,902.0450000000001
1629 FRANCISCO ST,1041.415
2216 PRINCE ST,989.3433333333334
2911 CALIFORNIA ST,1166.6666666666667
2580 HILGARD AVE,941.3849999999999
2615 PARKER ST,990.645
2533 HILLEGASS AVE,790.7091111111112
930 HEARST AVE,1750.0
2522 PIEDMONT AVE,842.6471428571429
1116 ADDISON ST,1231.54
1643 PRINCE ST,715.7511111111111
1435 PRINCE ST,754.795
2253 DERBY ST,1005.2749999999999
937 CHANNING WAY,919.6659999999999
2450 PARKER ST,1202.3775
2244 10TH ST,1374.14
2157 DWIGHT WAY,1108.78
1021 DELAWARE ST,1017.47
2696 SACRAMENTO ST,847.5
1450 STANNAGE AVE,1293.81
1709 LINCOLN ST,793.09
2403 10TH ST,1510.6
2224 DWIGHT WAY,951.3116666666666
1900 7TH ST,999.64
3061 ADELINE ST,1300.0
2119 SACRAMENTO ST,1101.8274999999999
2912 CLAREMONT AVE,1287.4071428571426
2832 PRINCE ST,1215.59
342 PANORAMIC WAY,1327.805
1930 VINE ST,967.8461666666667
2529 DANA ST,1243.75
2022 VIRGINIA ST,1344.7324999999998
947 UNIVERSITY AVE,1106.8699999999997
1472 UNIVERSITY AVE,1047.878260869565
1617 CHANNING WAY,899.025
2509 10TH ST,1400.575
1930 BONITA AVE,2557.5
1929 FRANCISCO ST,2506.35
2404 DANA ST,1170.2325
1844 BLAKE ST,966.5157142857142
2225 HEARST AVE,1283.1685714285716
1434 6TH ST,785.61875
2500 DURANT AVE,1014.1817894736844
2823 CHERRY ST,1266.596
2732 ELLSWORTH ST,1750.0
1786 SPRUCE ST,994.5353164556959
1808 PRINCE ST,517.3987500000001
2622 DANA ST,857.1428571428571
2605 HASTE ST,844.4686538461539
1402 BERKELEY WAY,566.045
2326 8TH ST,731.0033333333334
2398 PARKER ST,775.4045652173917
1949 ROSE ST,2800.0
2521 SAN PABLO AVE,1426.99
2418 ELLSWORTH ST,835.43
1414 ACTON ST,1918.89
1764 WALNUT ST,1437.5
2525 ASHBY AVE,1030.61
1516 BERKELEY WAY,1061.365
2382 SACRAMENTO ST,493.43000000000006
1413 NEILSON ST,1929.09
1490 PRINCE ST,1031.1375
2491 ELLSWORTH ST,1201.3474242424245
1540 MILVIA ST,1204.8807692307694
1711 LINCOLN ST,1290.19
1632 OREGON ST,751.4487499999999
1497 HOPKINS ST,954.3311764705884
2404 FULTON ST,788.3954117647057
2408 SPAULDING AVE,1260.98
2603 BENVENUE AVE,2199.45
2530 PIEDMONT AVE,798.6466666666666
2637 FULTON ST,862.54
39 HOPKINS CT,629.02
2537 FULTON ST,917.0731034482759
2736 DWIGHT WAY,676.2557142857144
1128 BANCROFT WAY,729.576
1924 HASTE ST,943.52
1685 EUCLID AVE,1213.5333333333335
1319 SHATTUCK AVE,1902.66
2667 DERBY ST,1212.9850000000001
1945 BERKELEY WAY,912.1132394366197
1356 BERKELEY WAY,581.37
2443 10TH ST,1100.0
2518 DANA ST,975.255
1291 UNIVERSITY AVE,412.5
1816 CARLETON ST,1064.2844444444445
1780 LE ROY AVE,709.3275
2605 VIRGINIA ST,1662.375
1737 SAN PABLO AVE,1585.65
899 DWIGHT CRES,1150.0
1308 ADDISON ST,794.0799999999999
1739 ROSE ST,2186.97
2461 WARRING ST,751.9854676258992
2709 FOREST AVE,1462.5
1200 SPRUCE ST,3118.26
2332 FULTON ST,1127.9875
1821 SACRAMENTO ST,1600.0
2236 DURANT AVE,1392.94
2237 HASTE ST,1211.466
1856 DWIGHT WAY,869.55
2306 DWIGHT WAY,868.1818181818181
2736 PARKER ST,1153.3333333333333
1329 SANTA FE AVE,862.2
2732 HASTE ST,922.3994382022471
1817 PRINCE ST,1549.3200000000002
2221 WARD ST,594.306
1739 OXFORD ST,1122.4172727272726
1423 9TH ST,1422.655
2068 CURTIS ST,1268.4400000000003
2513 ELLSWORTH ST,1031.6666666666667
1829 VIRGINIA ST,1057.035
2240 VIRGINIA ST,1253.175
1537 HARMON ST,910.9355555555555
2126 BANCROFT WAY,670.07875
1528 ALCATRAZ AVE,1735.6899999999998
2698 SACRAMENTO ST,630.485
1520 WOOLSEY ST,228.73857142857145
1632 ALCATRAZ AVE,1827.57
1515 MILVIA ST,744.5400000000001
1912 BERKELEY WAY,836.36
1602 BLAKE ST,1541.77
1926 HARMON ST,984.1150000000001
2324 DWIGHT WAY,929.6408333333334
2011 8TH ST,593.1844444444445
1466 HOPKINS ST,1975.0
2029 ESSEX ST,645.095
1302 MONTEREY AVE,1021.57
2627 REGENT ST,772.365
1904 BONITA AVE,735.8875000000002
1440 HENRY ST,1004.18
2430 9TH ST,765.5174999999999
2730 PRINCE ST,1903.64
2715 HILLEGASS AVE,1460.4416666666666
2520 COLLEGE AVE,928.3924637681158
1825 WARD ST,792.825
2333 DWIGHT WAY,742.1283333333334
1121 WARD ST,1478.235
818 ADDISON ST,869.55
3406 CALIFORNIA ST,856.765
3080 CLAREMONT AVE,1316.36
1651 TYLER ST,1176.45
2335 7TH ST,868.8866666666667
3133 COLLEGE AVE,1122.31
2628 SACRAMENTO ST,304.33
1517 WALNUT ST,1490.2022222222222
1914 HASTE ST,999.7583333333332
1626 SHATTUCK AVE,585.455
2133 RUSSELL ST,980.025
2111 ASHBY AVE,976.556
2135 PARKER ST,752.82
1322 ASHBY AVE,880.8633333333333
1330 DWIGHT WAY,1650.0
14 PANORAMIC WAY,1940.7099999999994
2243 DWIGHT WAY,1675.725
2401 CEDAR ST,3176.31
2109 HEARST AVE,2224.79
1644 9TH ST,1699.49
1887 ALCATRAZ AVE,1206.155
549 VISTAMONT AVE,1550.624
1939 ASHBY AVE,951.9100000000001
1824 DWIGHT WAY,545.255
3135 SACRAMENTO ST,917.256
2421 SAN PABLO AVE,1666.26
2727 HASTE ST,1018.9037037037036
1035 EUCLID AVE,1020.70125
2435 HILGARD AVE,800.7103846153847
2104 CALIFORNIA ST,879.1
2394 SACRAMENTO ST,570.1750000000001
2319 PROSPECT ST,1685.9799999999998
2918 REGENT ST,506.36906976744183
1914 CHANNING WAY,1181.4325000000001
3131 COLLEGE AVE,1669.47
1510 HOPKINS ST,1508.925
1819 OREGON ST,904.28
1795 SPRUCE ST,1400.0
1818 WALNUT ST,1099.7938095238094
1241 BURNETT ST,989.5
1821 7TH ST,2900.0
1680 OXFORD ST,628.9366666666666
3226 SACRAMENTO ST,1096.5
1275 UNIVERSITY AVE,1047.9371875
2001 CHANNING WAY,1629.53
1037 CEDAR ST,778.02
2639 DURANT AVE,1114.0166666666669
906 CAMELIA ST,1226.66
2660 SACRAMENTO ST,645.08
1821 BLAKE ST,932.18
2120 DELAWARE ST,1022.0737499999999
2131 DWIGHT WAY,884.215
1754 ALLSTON WAY,2046.0
2840 MILVIA ST,872.0550000000001
1108 FRANCISCO ST,774.2471428571428
1635 SAN PABLO AVE,780.595
2245 DWIGHT WAY,1072.2566666666667
2083 DELAWARE ST,697.747
2525 COLLEGE AVE,1342.6875
2505 STUART ST,487.186
3230 IDAHO ST,1057.04
2102 9TH ST,583.155
2612 REGENT ST,1325.0
2609 DANA ST,1237.904
1313 CURTIS ST,1018.8933333333332
2915 FULTON ST,1004.1833333333334
1412 66TH ST,1961.4133333333332
2338 BANCROFT WAY,1213.0155555555555
2127 SPAULDING AVE,776.38625
1649 JULIA ST,704.5133333333333
2411 DURANT AVE,872.3639130434782
1228 DELAWARE ST,1031.163488372093
1921 HASTE ST,712.328
1911 BERKELEY WAY,807.6
2313 CHANNING WAY,677.3584615384615
2923 FULTON ST,755.3266666666667
1109 PARKER ST,2423.246666666667
2153 DWIGHT WAY,588.555
1319 HASKELL ST,997.425
1531 WALNUT ST,1500.0
2449 10TH ST,1125.3
1744 FRANCISCO ST,1640.225
1818 BERKELEY WAY,440.0
2924 FLORENCE ST,958.126
3008 COLLEGE AVE,1333.0325
2418 RUSSELL ST,621.69
2530 GRANT ST,2707.68
1734 DELAWARE ST,1040.96
1015 EUCLID AVE,938.0325
2502 10TH ST,1093.485
1507 DERBY ST,988.93
1393 BERKELEY WAY,1171.9457142857143
1437 WARD ST,665.4145454545454
2144 PARKER ST,1300.0
2925 MABEL ST,1102.075
2705 VIRGINIA ST,1510.05
1683 OXFORD ST,2291.11
1251 BURNETT ST,902.02
2417 HILGARD AVE,1455.54
1025 HEINZ AVE,808.63
